,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
30,0.0055424213409423825,0.000251007080078125,0.4289405684754522,0.42309377862681263,0.316227766017,"(12,)","{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12,)}",83,0.358974358974359,0.39805825242718446,0.41025641025641024,0.3851132686084142,0.3717948717948718,0.3948220064724919,0.5844155844155844,0.5548387096774193,0.42105263157894735,0.38263665594855306,0.002460913294659417,4.601500812536088e-05,0.08085124637835117,0.06612427004818823
31,0.005262517929077148,0.0002564907073974609,0.37209302325581395,0.37209259000043304,0.316227766017,"(12, 12)","{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12)}",103,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0010320107927636218,3.96530739380896e-05,0.00260485190241458,0.0006462897072953789
32,0.020500898361206055,0.00034193992614746095,0.937984496124031,0.9360431866465664,0.316227766017,"(12, 12, 12)","{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12)}",1,0.9487179487179487,0.941747572815534,0.9615384615384616,0.9288025889967637,0.9102564102564102,0.9385113268608414,0.961038961038961,0.9290322580645162,0.9078947368421053,0.9421221864951769,0.0033160960215641265,3.1249536896418334e-05,0.02394900993152841,0.005952568365846351
33,0.014619779586791993,0.00026183128356933595,0.5426356589147286,0.5500662790959189,0.316227766017,"(18,)","{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18,)}",67,0.7564102564102564,0.8155339805825242,0.8205128205128205,0.8025889967637541,0.11538461538461539,0.10679611650485436,0.8571428571428571,0.9032258064516129,0.15789473684210525,0.12218649517684887,0.00840883301486405,5.6908751885124784e-05,0.3321380282676456,0.35736032845383564
34,0.010180330276489258,0.0003053188323974609,0.4108527131782946,0.4148652884508549,0.316227766017,"(18, 18)","{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18)}",96,0.2564102564102564,0.3074433656957929,0.28205128205128205,0.30097087378640774,0.2948717948717949,0.2977346278317152,0.33766233766233766,0.3032258064516129,0.8947368421052632,0.864951768488746,0.005126201564885054,7.349182219062921e-05,0.24064474798948152,0.22506541817488782
35,0.007953691482543945,0.00038166046142578124,0.6227390180878553,0.6227398291211113,0.316227766017,"(18, 18, 18)","{'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18)}",53,0.6282051282051282,0.6213592233009708,0.6282051282051282,0.6213592233009708,0.6153846153846154,0.6245954692556634,0.6103896103896104,0.6258064516129033,0.631578947368421,0.6205787781350482,0.0018686588104864957,0.00013555822078031052,0.008284649324888095,0.0020654229611244634
36,0.005234575271606446,0.0002480030059814453,0.648578811369509,0.6485839703612102,0.1,"(6,)","{'NN__alpha': 0.10000000000000001, 'NN__hidden_layer_sizes': (6,)}",38,0.6538461538461539,0.6472491909385113,0.6153846153846154,0.656957928802589,0.6538461538461539,0.6472491909385113,0.6623376623376623,0.6451612903225806,0.6578947368421053,0.6463022508038585,0.0014854784444189228,2.389491852575601e-05,0.016969740385634122,0.00425693399003776
37,0.005612230300903321,0.00027031898498535155,0.8268733850129198,0.8268518453248314,0.1,"(6, 6)","{'NN__alpha': 0.10000000000000001, 'NN__hidden_layer_sizes': (6, 6)}",14,0.7948717948717948,0.8349514563106796,0.8589743589743589,0.8187702265372169,0.8846153846153846,0.8122977346278317,0.8441558441558441,0.8225806451612904,0.75,0.8456591639871383,0.0010331070566946354,8.596706152869475e-05,0.048021354471177155,0.011955724859944757
38,0.008243846893310546,0.0002784252166748047,0.6563307493540051,0.6563176348046991,0.1,"(6, 6, 6)","{'NN__alpha': 0.10000000000000001, 'NN__hidden_layer_sizes': (6, 6, 6)}",27,0.6282051282051282,0.6537216828478964,0.6538461538461539,0.6472491909385113,0.6794871794871795,0.656957928802589,0.6753246753246753,0.6580645161290323,0.6447368421052632,0.6655948553054662,0.0024497795191483055,4.649110940502906e-05,0.019155536717857826,0.005975015174894851
39,0.005611848831176758,0.0002617835998535156,0.4289405684754522,0.42309377862681263,0.1,"(12,)","{'NN__alpha': 0.10000000000000001, 'NN__hidden_layer_sizes': (12,)}",83,0.358974358974359,0.39805825242718446,0.41025641025641024,0.3851132686084142,0.3717948717948718,0.3948220064724919,0.5844155844155844,0.5548387096774193,0.42105263157894735,0.38263665594855306,0.0027719568551574755,4.294526858249566e-05,0.08085124637835117,0.06612427004818823
40,0.005120563507080078,0.0002814292907714844,0.37209302325581395,0.37209259000043304,0.1,"(12, 12)","{'NN__alpha': 0.10000000000000001, 'NN__hidden_layer_sizes': (12, 12)}",103,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0004896426546761753,6.403296334171007e-05,0.00260485190241458,0.0006462897072953789
41,0.01970334053039551,0.0003318309783935547,0.937984496124031,0.9360431866465664,0.1,"(12, 12, 12)","{'NN__alpha': 0.10000000000000001, 'NN__hidden_layer_sizes': (12, 12, 12)}",1,0.9487179487179487,0.941747572815534,0.9615384615384616,0.9288025889967637,0.9102564102564102,0.9385113268608414,0.961038961038961,0.9290322580645162,0.9078947368421053,0.9421221864951769,0.0036473761581584155,8.379202561297897e-05,0.02394900993152841,0.005952568365846351
42,0.014419841766357421,0.000269317626953125,0.5426356589147286,0.5500662790959189,0.1,"(18,)","{'NN__alpha': 0.10000000000000001, 'NN__hidden_layer_sizes': (18,)}",67,0.7564102564102564,0.8155339805825242,0.8205128205128205,0.8025889967637541,0.11538461538461539,0.10679611650485436,0.8571428571428571,0.9032258064516129,0.15789473684210525,0.12218649517684887,0.007361640048829658,6.446542112325888e-05,0.3321380282676456,0.35736032845383564
43,0.009907197952270509,0.00024175643920898438,0.4108527131782946,0.4148652884508549,0.1,"(18, 18)","{'NN__alpha': 0.10000000000000001, 'NN__hidden_layer_sizes': (18, 18)}",96,0.2564102564102564,0.3074433656957929,0.28205128205128205,0.30097087378640774,0.2948717948717949,0.2977346278317152,0.33766233766233766,0.3032258064516129,0.8947368421052632,0.864951768488746,0.0058929614282622654,1.1334289859776223e-05,0.24064474798948152,0.22506541817488782
44,0.006479883193969726,0.0002827167510986328,0.6227390180878553,0.6227398291211113,0.1,"(18, 18, 18)","{'NN__alpha': 0.10000000000000001, 'NN__hidden_layer_sizes': (18, 18, 18)}",53,0.6282051282051282,0.6213592233009708,0.6282051282051282,0.6213592233009708,0.6153846153846154,0.6245954692556634,0.6103896103896104,0.6258064516129033,0.631578947368421,0.6205787781350482,0.0006557880709351775,3.0105158449404324e-05,0.008284649324888095,0.0020654229611244634
45,0.004994773864746093,0.00023903846740722657,0.648578811369509,0.6485839703612102,0.0316227766017,"(6,)","{'NN__alpha': 0.031622776601683791, 'NN__hidden_layer_sizes': (6,)}",38,0.6538461538461539,0.6472491909385113,0.6153846153846154,0.656957928802589,0.6538461538461539,0.6472491909385113,0.6623376623376623,0.6451612903225806,0.6578947368421053,0.6463022508038585,0.0012871166017658965,4.31648524667066e-05,0.016969740385634122,0.00425693399003776
46,0.0053673267364501955,0.00025615692138671877,0.8268733850129198,0.8268518453248314,0.0316227766017,"(6, 6)","{'NN__alpha': 0.031622776601683791, 'NN__hidden_layer_sizes': (6, 6)}",14,0.7948717948717948,0.8349514563106796,0.8589743589743589,0.8187702265372169,0.8846153846153846,0.8122977346278317,0.8441558441558441,0.8225806451612904,0.75,0.8456591639871383,0.0012255468827746313,6.502048399855785e-05,0.048021354471177155,0.011955724859944757
47,0.008321189880371093,0.00036759376525878905,0.6563307493540051,0.6563176348046991,0.0316227766017,"(6, 6, 6)","{'NN__alpha': 0.031622776601683791, 'NN__hidden_layer_sizes': (6, 6, 6)}",27,0.6282051282051282,0.6537216828478964,0.6538461538461539,0.6472491909385113,0.6794871794871795,0.656957928802589,0.6753246753246753,0.6580645161290323,0.6447368421052632,0.6655948553054662,0.001471345525623027,0.00022028929206982368,0.019155536717857826,0.005975015174894851
