,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,0.2959307670593262,0.10403695106506347,0.6537467700258398,0.6441600580584068,10.0,"(6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'filter__n': 3}",233,0.7564102564102564,0.7411003236245954,0.7435897435897436,0.7605177993527508,0.6666666666666666,0.6763754045307443,0.35064935064935066,0.31290322580645163,0.75,0.729903536977492,0.006905668767373403,0.001280462111861304,0.15454088521915557,0.16796273437060077
12,0.29309563636779784,0.105476713180542,0.6382428940568475,0.6382488086042988,10.0,"(6, 6)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'filter__n': 4}",283,0.6794871794871795,0.6537216828478964,0.6282051282051282,0.6375404530744336,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6387096774193548,0.631578947368421,0.6334405144694534,0.0043237336421240195,0.0012577656171056367,0.0208845504167119,0.00862275515418228
13,0.2934253692626953,0.10438566207885742,0.6563307493540051,0.6440718291519935,10.0,"(6, 6)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'filter__n': 5}",231,0.6666666666666666,0.6504854368932039,0.7051282051282052,0.6634304207119741,0.5769230769230769,0.598705501618123,0.7012987012987013,0.7064516129032258,0.631578947368421,0.6012861736334405,0.002832566388774952,0.0016207673431094813,0.04790616954525974,0.040486646797079834
14,0.2886028289794922,0.1053276538848877,0.6304909560723514,0.6363153992069335,10.0,"(6, 6)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'filter__n': 6}",297,0.6282051282051282,0.6504854368932039,0.6282051282051282,0.6310679611650486,0.6282051282051282,0.6375404530744336,0.6233766233766234,0.632258064516129,0.6447368421052632,0.6302250803858521,0.006322081013974747,0.0013572299002308798,0.007285919615299803,0.007528350139939639
15,0.2888179779052734,0.10462565422058105,0.627906976744186,0.627907409999567,10.0,"(6, 6)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'filter__n': 7}",323,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0059089146741746566,0.0018163574063311488,0.0026048519024145646,0.0006462897072953943
16,0.2956204891204834,0.10606427192687988,0.3875968992248062,0.4018555461454568,10.0,"(6, 6)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'filter__n': 8}",746,0.3333333333333333,0.37540453074433655,0.3333333333333333,0.3948220064724919,0.47435897435897434,0.4627831715210356,0.44155844155844154,0.41935483870967744,0.35526315789473684,0.35691318327974275,0.005512935950161869,0.0005317479538970988,0.059066221694986966,0.03684384249827926
17,0.29319238662719727,0.10563220977783203,0.8294573643410853,0.8365522047324182,10.0,"(6, 6)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'filter__n': 9}",153,0.7564102564102564,0.8317152103559871,0.8461538461538461,0.8478964401294499,0.8717948717948718,0.8155339805825242,0.8441558441558441,0.8483870967741935,0.8289473684210527,0.8392282958199357,0.0061675860810361085,0.0018593632783547379,0.03919112327571877,0.012174399951580749
18,0.35421953201293943,0.10504560470581055,0.37209302325581395,0.37209259000043304,10.0,"(6, 6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'filter__n': 1}",760,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.052424079395899645,0.0014636227459933072,0.00260485190241458,0.0006462897072953789
19,0.31351256370544434,0.10470781326293946,0.31007751937984496,0.31175323565852286,10.0,"(6, 6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'filter__n': 2}",958,0.0641025641025641,0.05825242718446602,0.6282051282051282,0.6375404530744336,0.6282051282051282,0.627831715210356,0.1038961038961039,0.12903225806451613,0.11842105263157894,0.10610932475884244,0.042822766625189884,0.0017335310357106174,0.26203473034444275,0.26305206705419604
20,0.2956252574920654,0.10548987388610839,0.627906976744186,0.627907409999567,10.0,"(6, 6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'filter__n': 3}",323,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0124073366870976,0.001009599722079373,0.0026048519024145646,0.0006462897072953943
21,0.291642427444458,0.10450172424316406,0.627906976744186,0.627907409999567,10.0,"(6, 6, 6)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'filter__n': 4}",323,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.00298896685628695,0.001295307650931531,0.0026048519024145646,0.0006462897072953943
22,0.2919184684753418,0.105078125,0.627906976744186,0.627907409999567,10.0,"(6, 6, 6)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'filter__n': 5}",323,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.006243892999060885,0.0012209003129033792,0.0026048519024145646,0.0006462897072953943
23,0.30347065925598143,0.10539455413818359,0.5322997416020672,0.5645359473043424,10.0,"(6, 6, 6)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'filter__n': 6}",686,0.358974358974359,0.4077669902912621,0.6282051282051282,0.6407766990291263,0.7307692307692307,0.7281553398058253,0.24675324675324675,0.3,0.6973684210526315,0.7459807073954984,0.017447613627582254,0.0017575515020486962,0.1934473782934705,0.17892005594109703
24,0.29224457740783694,0.10559606552124023,0.37209302325581395,0.37209259000043304,10.0,"(6, 6, 6)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'filter__n': 7}",760,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.004109930788468699,0.0007192284564720108,0.00260485190241458,0.0006462897072953789
25,0.31605072021484376,0.1050036907196045,0.3695090439276486,0.37209259000043304,10.0,"(6, 6, 6)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'filter__n': 8}",916,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.35526315789473684,0.3729903536977492,0.03831956093871873,0.0017262547327160994,0.007285919615299803,0.0006462897072953789
