,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,0.013565969467163087,0.0006277084350585938,0.3524271844660194,0.35654599534781595,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 1}",895,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.357487922705314,0.362089914945322,0.35121951219512193,0.36363636363636365,0.35784313725490197,0.3619854721549637,0.002770437424408354,0.00018197947734814186,0.004444778590916991,0.0074017127747429655
12,0.015515851974487304,0.0006081581115722657,0.39611650485436894,0.4002468990119793,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 2}",527,0.391304347826087,0.4046172539489672,0.357487922705314,0.4131227217496962,0.42028985507246375,0.39003645200486026,0.3902439024390244,0.39636363636363636,0.4215686274509804,0.39709443099273606,0.0038589549629033603,9.49332845687972e-05,0.02360385069651286,0.007926636423375497
13,0.012794065475463866,0.0005588531494140625,0.32233009708737864,0.3225771067287636,10.0,"(6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 3}",1082,0.3285024154589372,0.3219927095990279,0.32367149758454106,0.3219927095990279,0.2898550724637681,0.330498177399757,0.33170731707317075,0.32,0.3382352941176471,0.31840193704600483,0.0018433903218932676,7.849368235930188e-05,0.016957959418870367,0.004183298257514639
14,0.018804168701171874,0.0004914283752441406,0.2796116504854369,0.2904867030464575,10.0,"(6, 6)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 4}",1207,0.26570048309178745,0.2818955042527339,0.2753623188405797,0.26123936816524906,0.28502415458937197,0.2600243013365735,0.3024390243902439,0.3006060606060606,0.2696078431372549,0.3486682808716707,0.008398093689007334,1.4212147298815923e-05,0.013112634153343586,0.03269455798126534
15,0.017652225494384766,0.0006744384765625,0.42135922330097086,0.4250095383949617,10.0,"(6, 6)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 5}",209,0.41545893719806765,0.4264884568651276,0.38164251207729466,0.4349939246658566,0.37681159420289856,0.43013365735115433,0.4878048780487805,0.41454545454545455,0.44607843137254904,0.4188861985472155,0.006456127770206153,0.00021156396884585828,0.04150393066102743,0.007417871740945088
16,0.012449884414672851,0.000533437728881836,0.42330097087378643,0.4206358847953674,10.0,"(6, 6)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 6}",150,0.42028985507246375,0.4264884568651276,0.4251207729468599,0.425273390036452,0.42028985507246375,0.41798298906439857,0.424390243902439,0.416969696969697,0.4264705882352941,0.41646489104116224,0.0038183873049760357,5.236718502274358e-05,0.0025565254303442477,0.004327471144281128
17,0.011554670333862305,0.0006579399108886719,0.3941747572815534,0.3956331755235312,10.0,"(6, 6)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 7}",543,0.37681159420289856,0.3985419198055893,0.3961352657004831,0.39489671931956255,0.3961352657004831,0.39611178614823817,0.3951219512195122,0.39636363636363636,0.4068627450980392,0.3922518159806295,0.0014779229328708045,0.00015624539978083954,0.009705486303166295,0.002059096625520583
18,0.021019411087036134,0.0005508899688720703,0.3825242718446602,0.39905626261348404,10.0,"(6, 6)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 8}",659,0.40096618357487923,0.4106925880923451,0.36231884057971014,0.41433778857837184,0.4057971014492754,0.41676792223572295,0.36097560975609755,0.37696969696969695,0.38235294117647056,0.3765133171912833,0.006817983168950765,7.614218997117923e-05,0.01875297332676464,0.018322842373852465
19,0.009900331497192383,0.0005480766296386719,0.3796116504854369,0.38010416356302634,10.0,"(6, 6)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 9}",688,0.3526570048309179,0.3863912515188335,0.38164251207729466,0.37910085054678005,0.357487922705314,0.3863912515188335,0.4,0.37454545454545457,0.4068627450980392,0.37409200968523004,0.0009395217166573641,0.00011138720053425287,0.02179513151052588,0.005424146515886448
20,0.02134995460510254,0.0005911827087402344,0.3970873786407767,0.40386826033080947,10.0,"(6, 6)",10,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 10}",522,0.43478260869565216,0.393681652490887,0.3864734299516908,0.4046172539489672,0.42028985507246375,0.39003645200486026,0.34146341463414637,0.4109090909090909,0.4019607843137255,0.42009685230024213,0.007574042722660324,0.00011996294207023427,0.0322010077042821,0.011032564387599158
21,0.011008167266845703,0.0005608558654785156,0.42524271844660194,0.4252425430834311,10.0,"(6, 6)",11,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 11}",130,0.4251207729468599,0.425273390036452,0.4251207729468599,0.425273390036452,0.4251207729468599,0.425273390036452,0.4292682926829268,0.42424242424242425,0.4215686274509804,0.4261501210653753,0.0012936195633912186,0.00013630493382864992,0.002430608865595881,0.0006044485243556836
22,0.01676340103149414,0.0006480693817138671,0.3757281553398058,0.3808302494849851,10.0,"(6, 6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 1}",723,0.38164251207729466,0.38517618469015796,0.3864734299516908,0.3839611178614824,0.36231884057971014,0.3754556500607533,0.34146341463414637,0.39515151515151514,0.4068627450980392,0.3644067796610169,0.0021423036299427095,0.0001318147651131022,0.022181874975300334,0.010318961381065344
23,0.01597423553466797,0.0006363868713378906,0.32427184466019415,0.3211131395805901,10.0,"(6, 6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 2}",1065,0.3333333333333333,0.3110571081409477,0.3285024154589372,0.31470230862697446,0.30917874396135264,0.33171324422843257,0.3170731707317073,0.32484848484848483,0.3333333333333333,0.32324455205811137,0.00375658990406486,0.0002430617440228881,0.00961544633445398,0.007390270141149656
24,0.021968889236450195,0.0007228851318359375,0.40388349514563104,0.3951577380339453,10.0,"(6, 6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 3}",427,0.4057971014492754,0.39611178614823817,0.4396135265700483,0.39246658566221143,0.3719806763285024,0.41190765492102066,0.35121951219512193,0.4,0.45098039215686275,0.37530266343825663,0.009074705373290208,8.215227558611016e-05,0.03812048468000744,0.011885989338414102
