,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,0.012406301498413087,0.00046048164367675783,0.34757281553398056,0.34757275080021544,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 1}",954,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0030159244204915224,0.00013513539825071297,0.0006192993286040435,0.00015431232219401302
12,0.01416311264038086,0.0003456592559814453,0.40388349514563104,0.4046205440528813,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 2}",358,0.40096618357487923,0.39611178614823817,0.34782608695652173,0.4204131227217497,0.4251207729468599,0.4082624544349939,0.4195121951219512,0.4084848484848485,0.4264705882352941,0.3898305084745763,0.004536075391398114,5.3098638474170315e-05,0.029555862745078244,0.010665327134917269
13,0.012586116790771484,0.0003436088562011719,0.3679611650485437,0.3706181053605318,10.0,"(6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 3}",773,0.4057971014492754,0.3572296476306197,0.3719806763285024,0.36938031591737547,0.37681159420289856,0.36330498177399756,0.33658536585365856,0.38303030303030305,0.3480392156862745,0.3801452784503632,0.003866892366889807,5.842673849543531e-05,0.024108693011607587,0.00978871163902828
14,0.013045835494995116,0.00040898323059082033,0.30194174757281556,0.3230513659717276,10.0,"(6, 6)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 4}",1151,0.28502415458937197,0.3195625759416768,0.34782608695652173,0.3159173754556501,0.2753623188405797,0.32563791008505466,0.28780487804878047,0.3187878787878788,0.3137254901960784,0.3353510895883777,0.0028614091668116913,0.00010575691342637185,0.026265841042444907,0.006916880959222541
15,0.010372304916381836,0.0003424644470214844,0.41359223300970877,0.40606302852710174,10.0,"(6, 6)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 5}",250,0.43478260869565216,0.40583232077764275,0.4106280193236715,0.40097205346294046,0.42028985507246375,0.402187120291616,0.40487804878048783,0.41333333333333333,0.39705882352941174,0.40799031476997577,0.0010404969391051451,5.294065087816717e-05,0.013049022912944947,0.004417367588439162
16,0.010690546035766602,0.0003398418426513672,0.429126213592233,0.4291278113186386,10.0,"(6, 6)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 6}",58,0.4251207729468599,0.4374240583232078,0.43478260869565216,0.4264884568651276,0.42995169082125606,0.425273390036452,0.424390243902439,0.4303030303030303,0.43137254901960786,0.4261501210653753,0.0011203615182227569,5.0711940025536974e-05,0.0039057352023310287,0.004492176501837806
17,0.012690258026123048,0.0004014015197753906,0.3970873786407767,0.4031592333087895,10.0,"(6, 6)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 7}",452,0.41545893719806765,0.40583232077764275,0.4057971014492754,0.4082624544349939,0.38164251207729466,0.402187120291616,0.3853658536585366,0.3987878787878788,0.39705882352941174,0.400726392251816,0.0021841400063048085,0.0001526373246702437,0.012584196272837673,0.003439788428180429
18,0.016949987411499022,0.0004341602325439453,0.3912621359223301,0.40025366858087164,10.0,"(6, 6)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 8}",534,0.32367149758454106,0.3888213851761847,0.3719806763285024,0.41190765492102066,0.3961352657004831,0.41798298906439857,0.3902439024390244,0.39151515151515154,0.47549019607843135,0.3910411622276029,0.00727142173636931,0.00015799378804115963,0.049019657647251115,0.012182555233496517
19,0.01748180389404297,0.00036468505859375,0.31844660194174756,0.34153537980578363,10.0,"(6, 6)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 9}",1112,0.3961352657004831,0.41190765492102066,0.28019323671497587,0.32320777642770354,0.3285024154589372,0.3353584447144593,0.3024390243902439,0.3296969696969697,0.28431372549019607,0.3075060532687651,0.009029964664383716,6.53262730049091e-05,0.042533754977370414,0.036399054097788736
20,0.01463923454284668,0.00038595199584960936,0.3572815533980582,0.36772637326221774,10.0,"(6, 6)",10,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 10}",898,0.391304347826087,0.39246658566221143,0.357487922705314,0.36573511543134873,0.357487922705314,0.3560145808019441,0.33170731707317075,0.36727272727272725,0.3480392156862745,0.35714285714285715,0.0037672733374238794,5.4372693837647534e-05,0.019486987406217456,0.013156184158872722
21,0.00971064567565918,0.0003489971160888672,0.4242718446601942,0.4220842519440044,10.0,"(6, 6)",11,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 11}",127,0.4251207729468599,0.42162818955042525,0.43478260869565216,0.42284325637910086,0.42028985507246375,0.41676792223572295,0.4292682926829268,0.42424242424242425,0.4117647058823529,0.42493946731234866,0.0011993896955045063,6.458554681808332e-05,0.007841210956797346,0.002893351160014464
